ip.src,ip.dst,tcp.len,tcp.time_delta,tcp.flags,mqtt.msgtype,mqtt.msgid,mqtt.qos,mqtt.dupflag,mqtt.len,mqtt.kalive,mqtt.conack.val,mqtt.conflag.passwd,mqtt.retain,timestamp
10.0.0.99,10.0.0.10,36,0.000006821,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.143592
10.0.0.99,10.0.0.10,42,0.000006786,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.143727
10.0.0.10,10.0.0.99,4,0.000627743,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.143778
10.0.0.99,10.0.0.10,36,0.000005010,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.143835
10.0.0.99,10.0.0.10,42,0.000006465,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.143964
10.0.0.10,10.0.0.99,4,0.000612812,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.144044
10.0.0.99,10.0.0.10,36,0.000008002,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.144089
10.0.0.99,10.0.0.10,42,0.000006869,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.144216
10.0.0.10,10.0.0.99,4,0.000519354,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.144275
10.0.0.99,10.0.0.10,36,0.000014074,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.144331
10.0.0.99,10.0.0.10,42,0.000012099,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.144460
10.0.0.10,10.0.0.99,4,0.000573383,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.144490
10.0.0.99,10.0.0.10,36,0.000011669,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.144597
10.0.0.99,10.0.0.10,42,0.000006835,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.144867
10.0.0.10,10.0.0.99,4,0.000605085,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.145003
10.0.0.99,10.0.0.10,36,0.000004439,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.145046
10.0.0.99,10.0.0.10,42,0.000006494,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.145448
10.0.0.10,10.0.0.99,4,0.000597755,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.145463
10.0.0.99,10.0.0.10,36,0.000004992,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.145476
10.0.0.99,10.0.0.10,42,0.000006450,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.145748
10.0.0.10,10.0.0.99,4,0.000626925,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.145767
10.0.0.99,10.0.0.10,36,0.000007093,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.146387
10.0.0.99,10.0.0.10,42,0.000007552,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.146432
10.0.0.10,10.0.0.99,4,0.000658092,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.146443
10.0.0.99,10.0.0.10,36,0.000021136,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.146455
10.0.0.10,10.0.0.99,4,0.000698853,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.146465
10.0.0.99,10.0.0.10,42,0.000013008,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.146496
10.0.0.99,10.0.0.10,36,0.000006380,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.146560
10.0.0.99,10.0.0.10,42,0.000007144,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.146876
10.0.0.10,10.0.0.99,4,0.000711414,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.147044
10.0.0.99,10.0.0.10,36,0.000004619,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.147103
10.0.0.99,10.0.0.10,42,0.000006934,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.147232
10.0.0.10,10.0.0.99,4,0.000729285,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.147283
10.0.0.99,10.0.0.10,36,0.000005167,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.147339
10.0.0.99,10.0.0.10,42,0.000006592,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.147468
10.0.0.10,10.0.0.99,4,0.000694268,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.147518
10.0.0.99,10.0.0.10,36,0.000016691,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.147580
10.0.0.99,10.0.0.10,42,0.000009153,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.147737
10.0.0.10,10.0.0.99,4,0.000577748,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.147779
10.0.0.99,10.0.0.10,36,0.000017788,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.147834
10.0.0.10,10.0.0.99,4,0.000624371,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.147919
10.0.0.99,10.0.0.10,42,0.000017097,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.148319
10.0.0.99,10.0.0.10,42,0.000007652,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.148595
10.0.0.10,10.0.0.99,4,0.000654644,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.148691
10.0.0.99,10.0.0.10,36,0.000024763,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.148748
10.0.0.99,10.0.0.10,42,0.000012085,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.148876
10.0.0.10,10.0.0.99,4,0.000674403,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.148926
10.0.0.99,10.0.0.10,36,0.000010151,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.148982
10.0.0.99,10.0.0.10,42,0.000007547,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.149111
10.0.0.10,10.0.0.99,4,0.000649247,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.149167
10.0.0.99,10.0.0.10,36,0.000016982,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.149222
10.0.0.99,10.0.0.10,42,0.000012492,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.149351
10.0.0.10,10.0.0.99,4,0.000627225,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.149406
10.0.0.99,10.0.0.10,36,0.000012107,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.149461
10.0.0.99,10.0.0.10,42,0.000007897,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.149596
10.0.0.10,10.0.0.99,4,0.000674524,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.149646
10.0.0.99,10.0.0.10,36,0.000013168,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.149727
10.0.0.99,10.0.0.10,42,0.000010298,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.150029
10.0.0.10,10.0.0.99,4,0.000535728,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.150106
10.0.0.99,10.0.0.10,36,0.000009095,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.150162
10.0.0.99,10.0.0.10,42,0.000007837,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.150292
10.0.0.10,10.0.0.99,4,0.000544021,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.150341
10.0.0.99,10.0.0.10,36,0.000018105,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.150397
10.0.0.99,10.0.0.10,42,0.000011207,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.150527
10.0.0.10,10.0.0.99,4,0.000493224,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.150593
10.0.0.99,10.0.0.10,36,0.000009056,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.150639
10.0.0.99,10.0.0.10,42,0.000009108,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.150765
10.0.0.10,10.0.0.99,4,0.000506798,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.150814
10.0.0.99,10.0.0.10,36,0.000007138,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.150870
10.0.0.99,10.0.0.10,42,0.000006759,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.150996
10.0.0.10,10.0.0.99,4,0.000498987,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.151311
10.0.0.99,10.0.0.10,36,0.000015940,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.151327
10.0.0.99,10.0.0.10,42,0.000010757,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.152182
10.0.0.10,10.0.0.99,4,0.000491166,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.152200
10.0.0.99,10.0.0.10,36,0.000029293,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.152230
10.0.0.99,10.0.0.10,42,0.000006832,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.152257
10.0.0.10,10.0.0.99,4,0.000466819,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.152378
10.0.0.99,10.0.0.10,36,0.000015462,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.152418
10.0.0.10,10.0.0.99,4,0.000490112,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.152546
10.0.0.99,10.0.0.10,42,0.000022591,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.152587
10.0.0.99,10.0.0.10,36,0.000007962,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.152667
10.0.0.99,10.0.0.10,42,0.000009584,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.152797
10.0.0.10,10.0.0.99,4,0.000496689,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.152850
10.0.0.99,10.0.0.10,36,0.000007308,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.152905
10.0.0.99,10.0.0.10,42,0.000007274,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.153235
10.0.0.10,10.0.0.99,4,0.000454936,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.153250
10.0.0.99,10.0.0.10,36,0.000014096,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.153469
10.0.0.99,10.0.0.10,42,0.000007763,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.153971
10.0.0.10,10.0.0.99,4,0.000474677,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.154023
10.0.0.99,10.0.0.10,36,0.000027386,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.154126
10.0.0.99,10.0.0.10,42,0.000006693,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.154263
10.0.0.10,10.0.0.99,4,0.000451376,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.154316
10.0.0.99,10.0.0.10,36,0.000010604,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.154373
10.0.0.99,10.0.0.10,42,0.000011915,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.154507
10.0.0.10,10.0.0.99,4,0.000509163,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.154558
10.0.0.99,10.0.0.10,36,0.000011683,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.154626
10.0.0.99,10.0.0.10,42,0.000012279,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.154754
10.0.0.10,10.0.0.99,4,0.000534622,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.154816
10.0.0.99,10.0.0.10,36,0.000013439,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.154862
10.0.0.99,10.0.0.10,42,0.000008321,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.154991
10.0.0.10,10.0.0.99,4,0.000527551,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.155042
10.0.0.99,10.0.0.10,36,0.000007417,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.155100
10.0.0.99,10.0.0.10,42,0.000008282,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.155609
10.0.0.10,10.0.0.99,4,0.000525913,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.155646
10.0.0.99,10.0.0.10,36,0.000006727,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.155701
10.0.0.99,10.0.0.10,42,0.000006806,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.155851
10.0.0.10,10.0.0.99,4,0.000488552,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.155926
10.0.0.99,10.0.0.10,36,0.000005193,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.156006
10.0.0.99,10.0.0.10,42,0.000006428,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.156217
10.0.0.10,10.0.0.99,4,0.000473186,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.156302
10.0.0.99,10.0.0.10,36,0.000008266,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.156394
10.0.0.99,10.0.0.10,42,0.000011169,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.156629
10.0.0.10,10.0.0.99,4,0.000472013,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.156729
10.0.0.99,10.0.0.10,36,0.000028370,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.156839
10.0.0.99,10.0.0.10,42,0.000006734,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.157080
10.0.0.10,10.0.0.99,4,0.000481832,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.157176
10.0.0.99,10.0.0.10,36,0.000005665,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.157279
10.0.0.99,10.0.0.10,42,0.000004425,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.157697
10.0.0.10,10.0.0.99,4,0.000547080,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.157915
10.0.0.99,10.0.0.10,36,0.000005710,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.157974
10.0.0.99,10.0.0.10,42,0.000006550,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.158103
10.0.0.10,10.0.0.99,4,0.000552796,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.158155
10.0.0.99,10.0.0.10,36,0.000004850,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.158211
10.0.0.99,10.0.0.10,42,0.000006417,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.158342
10.0.0.10,10.0.0.99,4,0.000534072,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.158434
10.0.0.99,10.0.0.10,36,0.000017594,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.158534
10.0.0.10,10.0.0.99,4,0.000524986,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.158780
10.0.0.99,10.0.0.10,42,0.000012290,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.158882
10.0.0.99,10.0.0.10,36,0.000020523,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.158984
10.0.0.99,10.0.0.10,42,0.000007159,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.159253
10.0.0.10,10.0.0.99,4,0.000554351,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.159267
10.0.0.99,10.0.0.10,36,0.000011036,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.159303
10.0.0.99,10.0.0.10,42,0.000010593,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.159959
10.0.0.10,10.0.0.99,4,0.000502411,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.159978
10.0.0.99,10.0.0.10,36,0.000013339,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.159992
10.0.0.99,10.0.0.10,42,0.000011321,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.160003
10.0.0.10,10.0.0.99,4,0.000503246,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.160016
10.0.0.99,10.0.0.10,36,0.000010143,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.160072
10.0.0.99,10.0.0.10,42,0.000010650,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.160195
10.0.0.10,10.0.0.99,4,0.000452422,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.160245
10.0.0.99,10.0.0.10,36,0.000011350,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.160300
10.0.0.99,10.0.0.10,42,0.000008359,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.160428
10.0.0.10,10.0.0.99,4,0.000474595,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.160480
10.0.0.99,10.0.0.10,36,0.000021971,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.160535
10.0.0.99,10.0.0.10,42,0.000006544,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.160673
10.0.0.10,10.0.0.99,4,0.000465973,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.160721
10.0.0.99,10.0.0.10,36,0.000014158,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.160822
10.0.0.99,10.0.0.10,42,0.000011799,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.161098
10.0.0.10,10.0.0.99,4,0.000465534,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.161190
10.0.0.99,10.0.0.10,36,0.000013423,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.161249
10.0.0.99,10.0.0.10,42,0.000011372,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.161630
10.0.0.10,10.0.0.99,4,0.000473299,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.161674
10.0.0.99,10.0.0.10,36,0.000006595,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.161702
10.0.0.99,10.0.0.10,42,0.000006738,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.161791
10.0.0.10,10.0.0.99,4,0.000480226,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.161864
10.0.0.99,10.0.0.10,36,0.000022265,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.161944
10.0.0.99,10.0.0.10,42,0.000007068,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.162106
10.0.0.10,10.0.0.99,4,0.000482102,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.162180
10.0.0.99,10.0.0.10,36,0.000021949,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.162258
10.0.0.10,10.0.0.99,4,0.000459512,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.162333
10.0.0.99,10.0.0.10,36,0.000012145,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.162446
10.0.0.99,10.0.0.10,42,0.000019462,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.162816
10.0.0.99,10.0.0.10,42,0.000014126,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.163086
10.0.0.10,10.0.0.99,4,0.000454685,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.163117
10.0.0.99,10.0.0.10,36,0.000005604,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.163142
10.0.0.99,10.0.0.10,42,0.000006596,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.163365
10.0.0.10,10.0.0.99,4,0.000488687,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.163398
10.0.0.99,10.0.0.10,36,0.000006017,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.163810
10.0.0.99,10.0.0.10,42,0.000007250,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.163844
10.0.0.10,10.0.0.99,4,0.000469802,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.163866
10.0.0.99,10.0.0.10,36,0.000021722,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.163889
10.0.0.99,10.0.0.10,42,0.000006571,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.163917
10.0.0.10,10.0.0.99,4,0.000403246,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.163967
10.0.0.99,10.0.0.10,36,0.000013680,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.164050
10.0.0.10,10.0.0.99,4,0.000468009,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.164194
10.0.0.99,10.0.0.10,42,0.000012176,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.164249
10.0.0.99,10.0.0.10,36,0.000005902,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.164365
10.0.0.99,10.0.0.10,42,0.000007216,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.164687
10.0.0.10,10.0.0.99,4,0.000516027,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.164896
10.0.0.99,10.0.0.10,36,0.000008057,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.164930
10.0.0.99,10.0.0.10,42,0.000007142,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.165105
10.0.0.10,10.0.0.99,4,0.000519528,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.165135
10.0.0.99,10.0.0.10,36,0.000005073,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.165503
10.0.0.99,10.0.0.10,42,0.000007032,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.165535
10.0.0.10,10.0.0.99,4,0.000523991,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.165557
10.0.0.10,10.0.0.99,4,0.000543162,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.165581
10.0.0.99,10.0.0.10,36,0.000179570,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.165605
10.0.0.10,10.0.0.99,4,0.000630598,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.165707
10.0.0.99,10.0.0.10,36,0.000159028,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.165827
10.0.0.99,10.0.0.10,36,0.000041087,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.165906
10.0.0.99,10.0.0.10,42,0.000053704,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.165991
10.0.0.99,10.0.0.10,42,0.000015758,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.166392
10.0.0.99,10.0.0.10,42,0.000015775,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.166443
10.0.0.10,10.0.0.99,4,0.000699335,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.166535
10.0.0.99,10.0.0.10,36,0.000018859,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.166618
10.0.0.99,10.0.0.10,42,0.000008363,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.166771
10.0.0.10,10.0.0.99,4,0.000716098,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.166840
10.0.0.99,10.0.0.10,36,0.000008211,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.166921
10.0.0.99,10.0.0.10,42,0.000006864,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.167081
10.0.0.10,10.0.0.99,4,0.000424255,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.167150
10.0.0.99,10.0.0.10,36,0.000012760,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.167526
10.0.0.99,10.0.0.10,42,0.000011925,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.167556
10.0.0.10,10.0.0.99,4,0.000417070,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.167575
10.0.0.99,10.0.0.10,36,0.000011254,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.167593
10.0.0.99,10.0.0.10,42,0.000011637,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.167731
10.0.0.10,10.0.0.99,4,0.000537890,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.167785
10.0.0.99,10.0.0.10,36,0.000019735,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.167897
10.0.0.99,10.0.0.10,42,0.000012322,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.168120
10.0.0.10,10.0.0.99,4,0.000539395,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.168263
10.0.0.99,10.0.0.10,36,0.000026480,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.168316
10.0.0.99,10.0.0.10,42,0.000006509,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.168444
10.0.0.10,10.0.0.99,4,0.000551944,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.168495
10.0.0.99,10.0.0.10,36,0.000004940,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.168552
10.0.0.99,10.0.0.10,42,0.000006434,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.168688
10.0.0.10,10.0.0.99,4,0.000513744,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.168750
10.0.0.99,10.0.0.10,36,0.000006790,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.168805
10.0.0.99,10.0.0.10,42,0.000007245,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.168933
10.0.0.10,10.0.0.99,4,0.000513662,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.168983
10.0.0.99,10.0.0.10,36,0.000011418,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.169040
10.0.0.99,10.0.0.10,42,0.000011066,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.169167
10.0.0.10,10.0.0.99,4,0.000504211,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.169217
10.0.0.99,10.0.0.10,36,0.000017196,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.169318
10.0.0.99,10.0.0.10,42,0.000009074,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.169584
10.0.0.10,10.0.0.99,4,0.000549933,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.169679
10.0.0.99,10.0.0.10,36,0.000011995,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.169735
10.0.0.99,10.0.0.10,42,0.000008153,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.169865
10.0.0.10,10.0.0.99,4,0.000580283,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.169914
10.0.0.99,10.0.0.10,36,0.000024271,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.169972
10.0.0.99,10.0.0.10,42,0.000007717,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.170098
10.0.0.10,10.0.0.99,4,0.000585467,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.170152
10.0.0.99,10.0.0.10,36,0.000015391,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.170207
10.0.0.99,10.0.0.10,42,0.000008190,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.170463
10.0.0.10,10.0.0.99,4,0.000552515,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.170478
10.0.0.99,10.0.0.10,36,0.000012466,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.170490
10.0.0.99,10.0.0.10,42,0.000011091,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.170664
10.0.0.10,10.0.0.99,4,0.000545416,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.170683
10.0.0.99,10.0.0.10,36,0.000012402,0x0018,3,,0,False,16,,,,False,2026-05-01T15:10:08.170804
10.0.0.99,10.0.0.10,42,0.000008899,0x0018,1,,,,40,60,,True,,2026-05-01T15:10:08.171165
10.0.0.10,10.0.0.99,4,0.000554335,0x0018,2,,,,2,,0,,,2026-05-01T15:10:08.171180
